run_id,timestamp,nodes,cid,bandwidth,tdd,rank,network,distribution,uplink_latency,downlink_latency,train_loss,train_time,eval_loss,eval_acc,eval_time,num-examples,num-eval-examples,round
10923136541846383408,1765042727.124095,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.231478929519653,1.0594618320465088,1.5524825225485133,22.39052391052246,1.6539278974135716,0.41783567134268534,2.1651573181152344,11972.0,2994.0,11.0
10923136541846383408,1765042779.1162846,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.4224905967712402,1.0482780933380127,1.5451177688355142,22.456531047821045,1.6312738060951233,0.3861055444221777,2.1816365718841553,11972.0,2994.0,12.0
10923136541846383408,1765042826.4712656,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3670098781585691,1.1006174087524414,1.5307010856080563,22.49530816078186,1.5881508787473042,0.44589178356713427,2.1858878135681152,11972.0,2994.0,13.0
10923136541846383408,1765042873.292054,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3532254695892334,1.041210651397705,1.481688140554631,22.269338846206665,1.571562925974528,0.43420173680694724,2.1439435482025146,11972.0,2994.0,14.0
10923136541846383408,1765042919.5550845,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.4146909713745115,1.0306477546691897,1.491833988656389,22.45175004005432,1.585713838537534,0.4288577154308617,2.1934092044830322,11972.0,2994.0,15.0
10923136541846383408,1765042966.561083,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3511104583740234,1.0369176864624023,1.474064622787719,22.36495852470398,1.535555124282837,0.44956579826319304,2.160775899887085,11972.0,2994.0,16.0
10923136541846383408,1765043015.9111722,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.4170968532562256,1.0752475261688232,1.442497319363533,22.643430948257446,1.5401777227719624,0.448563794255177,2.2175686359405518,11972.0,2994.0,17.0
10923136541846383408,1765043062.7650652,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.451941967010498,1.0981922149658203,1.4291912317276,22.459351778030396,1.5289195279280345,0.4455577822311289,2.1556999683380127,11972.0,2994.0,18.0
10923136541846383408,1765043109.9348865,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.249368667602539,1.015836238861084,1.427055705100932,22.417766094207764,1.5221809844175975,0.47528390113560454,2.178187847137451,11972.0,2994.0,19.0
10923136541846383408,1765043155.99647,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.4063653945922852,1.020338535308838,1.412311556491446,22.49007248878479,1.4949552565813065,0.48263193052772213,2.1735870838165283,11972.0,2994.0,20.0
10923136541846383408,1765043203.2343762,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3535239696502686,1.0976994037628174,1.4006050013481302,22.306072473526,1.502596711119016,0.45557782231128924,2.1537082195281982,11972.0,2994.0,21.0
10923136541846383408,1765043253.248889,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.234438419342041,1.1296305656433103,1.3782999959397824,22.33773684501648,1.5474790632724762,0.44121576486305947,2.1477463245391846,11972.0,2994.0,22.0
10923136541846383408,1765043299.4612234,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3314619064331057,0.9594690799713136,1.3653747350611585,22.5036461353302,1.4876719812552135,0.459251837007348,2.1850528717041016,11972.0,2994.0,23.0
10923136541846383408,1765043346.5015647,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3324453830718994,1.0707428455352783,1.368482197852845,22.592445373535156,1.4969329535961151,0.47528390113560454,2.1843626499176025,11972.0,2994.0,24.0
10923136541846383408,1765043393.656346,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.4280099868774414,1.0097637176513672,1.3507445378506437,22.445149183273315,1.4450270632902782,0.49732798931195726,2.17291522026062,11972.0,2994.0,25.0
10923136541846383408,1765043441.090639,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3548808097839355,1.059624195098877,1.3476114374526003,22.622085332870483,1.469723179936409,0.47194388777555113,2.235058307647705,11972.0,2994.0,26.0
10923136541846383408,1765043490.7641068,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3938648700714111,1.0850169658660889,1.3573873727879626,22.42841148376465,1.4509110103050868,0.48597194388777554,2.16420578956604,11972.0,2994.0,27.0
10923136541846383408,1765043537.8989959,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2931077480316162,1.1728339195251465,1.3319247504498095,22.283260345458984,1.4391729682683945,0.49198396793587174,2.1541922092437744,11972.0,2994.0,28.0
10923136541846383408,1765043584.0686445,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3603830337524414,1.038841962814331,1.314548374490535,22.391242504119873,1.4456875622272491,0.47528390113560454,2.166187047958374,11972.0,2994.0,29.0
10923136541846383408,1765043630.9516678,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3298845291137695,1.0385339260101318,1.3087175031925768,22.372131824493408,1.414177839954694,0.5076820307281229,2.15769100189209,11972.0,2994.0,30.0
10923136541846383408,1765043677.2656004,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2958807945251465,1.0908102989196775,1.32367250133068,22.38817811012268,1.369893213113149,0.5283901135604543,2.155452013015747,11972.0,2994.0,31.0
10923136541846383408,1765043724.352184,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.271728754043579,0.9583618640899658,1.285586731230959,22.41982364654541,1.4018831153710682,0.5056780227120908,2.1580588817596436,11972.0,2994.0,32.0
10923136541846383408,1765043774.2487984,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3498623371124268,1.154621124267578,1.2752547898191087,22.319658517837524,1.3859815150499344,0.5190380761523046,2.147411823272705,11972.0,2994.0,33.0
10923136541846383408,1765043820.568154,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.293074131011963,1.0391530990600586,1.2659854939643373,22.45269012451172,1.380002737045288,0.5106880427521711,2.1745381355285645,11972.0,2994.0,34.0
10923136541846383408,1765043867.8051474,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3314127922058103,1.1514039039611816,1.2633022114317467,22.4741690158844,1.4024834881226222,0.49766199064796257,2.1974430084228516,11972.0,2994.0,35.0
10923136541846383408,1765043917.7438455,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2481460571289062,1.029873609542847,1.2663762518700132,22.287694692611694,1.379138966401418,0.49966599866399464,2.161099672317505,11972.0,2994.0,36.0
10923136541846383408,1765043964.8967218,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2804913520812988,1.176436424255371,1.240551526242114,22.54998016357422,1.3450473894675572,0.5210420841683366,2.173964500427246,11972.0,2994.0,37.0
10923136541846383408,1765044011.948915,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3568103313446045,1.1185121536254885,1.242863213762324,22.35263705253601,1.3434572716554005,0.5210420841683366,2.1753313541412354,11972.0,2994.0,38.0
10923136541846383408,1765044059.1343985,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3546395301818848,1.0780315399169922,1.23807747693772,22.300318002700806,1.353986953695615,0.5113560454241817,2.149409532546997,11972.0,2994.0,39.0
10923136541846383408,1765044105.2764966,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3419268131256104,1.0271294116973877,1.2197102378023432,22.434630393981934,1.3256211082140605,0.5287241148964595,2.1834607124328613,11972.0,2994.0,40.0
10923136541846383408,1765044152.3304322,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.311528205871582,1.0384716987609863,1.2171543659047876,22.500794410705566,1.3156699687242508,0.5357381429525718,2.176100730895996,11972.0,2994.0,41.0
10923136541846383408,1765044199.5000446,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3454296588897705,1.056359052658081,1.2005078412116843,22.351906538009644,1.3462529877821605,0.5163660654642619,2.1649551391601562,11972.0,2994.0,42.0
10923136541846383408,1765044246.6591272,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.187227725982666,1.073620319366455,1.2124999368444402,22.474918842315674,1.2963035355011623,0.5460921843687375,2.1815688610076904,11972.0,2994.0,43.0
10923136541846383408,1765044296.6707957,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3158719539642334,0.9983220100402832,1.215911181049144,22.35181975364685,1.2964209417502086,0.5410821643286573,2.15065336227417,11972.0,2994.0,44.0
10923136541846383408,1765044343.8243775,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3482224941253662,1.06673002243042,1.1902492135129077,22.24329400062561,1.2848136524359386,0.5420841683366734,2.1296274662017822,11972.0,2994.0,45.0
10923136541846383408,1765044390.8865528,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.373779058456421,1.005934476852417,1.1844288751165917,22.16961145401001,1.308570126692454,0.5323981295925184,2.1040759086608887,11972.0,2994.0,46.0
10923136541846383408,1765044440.0618753,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.327358961105347,1.0053629875183103,1.1834818156475717,22.428428173065186,1.2596845229466755,0.554442217768871,2.1531484127044678,11972.0,2994.0,47.0
10923136541846383408,1765044487.1346285,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3420367240905762,0.9935169219970704,1.1844399787010031,22.501062154769897,1.286447490255038,0.5440881763527055,2.1882011890411377,11972.0,2994.0,48.0
10923136541846383408,1765044534.4295113,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.384732961654663,0.9532029628753662,1.1615532509824062,22.418778896331787,1.2568835467100143,0.5627922511690047,2.1762378215789795,11972.0,2994.0,49.0
10923136541846383408,1765044581.4091918,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.4028854370117188,0.909193754196167,1.1712208973600509,22.434788703918457,1.3527886072794597,0.5257181028724115,2.175426959991455,11972.0,2994.0,50.0
10923136541846383408,1765044628.4991,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.4682254791259766,0.9923770427703856,1.1475610257463251,22.50061058998108,1.293981249133746,0.541750167000668,2.1789894104003906,11972.0,2994.0,51.0
10923136541846383408,1765044675.504805,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2495355606079102,1.0912320613861084,1.165899504372414,22.40553092956543,1.2873582541942596,0.554442217768871,2.1676578521728516,11972.0,2994.0,52.0
10923136541846383408,1765044722.619345,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.344228982925415,1.05507493019104,1.145691529867497,22.366605758666992,1.2751295864582062,0.5487641950567802,2.148618459701538,11972.0,2994.0,53.0
10923136541846383408,1765044769.7000756,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2321445941925049,1.0882072448730469,1.1655545944863177,22.557485342025757,1.2591899186372757,0.5564462257849031,2.179187774658203,11972.0,2994.0,54.0
10923136541846383408,1765044816.8069794,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3284847736358645,1.1467289924621582,1.130755345872108,22.442408800125122,1.2457733700672786,0.5577822311289246,2.174823045730591,11972.0,2994.0,55.0
10923136541846383408,1765044865.875901,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2803397178649902,0.9703378677368164,1.1208974008864545,22.57127809524536,1.2472263276576996,0.5561122244488977,2.1764297485351562,11972.0,2994.0,56.0
10923136541846383408,1765044913.049258,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3748884201049805,1.152949571609497,1.126528798899752,22.393937826156616,1.2273581127325695,0.5671342685370742,2.167006015777588,11972.0,2994.0,57.0
10923136541846383408,1765044960.1136005,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3575239181518557,1.0753769874572754,1.1136890535658979,22.36771035194397,1.265740563472112,0.5527722110888443,2.1749727725982666,11972.0,2994.0,58.0
10923136541846383408,1765045009.280723,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3086483478546145,1.1401071548461914,1.114368568075464,22.30501914024353,1.2479247152805328,0.5594522378089513,2.147061824798584,11972.0,2994.0,59.0
10923136541846383408,1765045055.2981517,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3653481006622314,1.0581152439117432,1.100650167845665,22.40713119506836,1.2447099486986797,0.5681362725450901,2.1592636108398438,11972.0,2994.0,60.0
10923136541846383408,1765045104.4285474,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.4032583236694336,1.0583691596984863,1.097788782829934,22.33720326423645,1.2387051284313202,0.5634602538410154,2.1593151092529297,11972.0,2994.0,61.0
10923136541846383408,1765045150.6830866,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.320164918899536,1.014294147491455,1.0818601865717705,22.56021761894226,1.2610957771539688,0.5521042084168337,2.191283702850342,11972.0,2994.0,62.0
10923136541846383408,1765045197.7645478,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3319919109344482,1.0479719638824463,1.0833954582823084,22.521368265151978,1.2610844125350316,0.5597862391449566,2.1835131645202637,11972.0,2994.0,63.0
10923136541846383408,1765045244.8496716,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3337528705596924,1.0630714893341064,1.080573985551266,22.48466682434082,1.2146678666273754,0.5714762859051437,2.18778133392334,11972.0,2994.0,64.0
10923136541846383408,1765045291.9589117,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2865118980407717,1.143322467803955,1.0754930465779406,22.31417179107666,1.2899600615104039,0.5521042084168337,2.1581919193267822,11972.0,2994.0,65.0
10923136541846383408,1765045339.0754237,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3781094551086426,1.0730397701263428,1.0841047117050657,22.265660047531128,1.2474394589662552,0.5694722778891116,2.163482666015625,11972.0,2994.0,66.0
10923136541846383408,1765045386.1086047,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.400266170501709,1.0299785137176514,1.0694991102878084,22.301305055618286,1.2434200644493103,0.5668002672010688,2.1439173221588135,11972.0,2994.0,67.0
10923136541846383408,1765045433.309469,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3113131523132324,1.1131987571716309,1.0493323860016275,22.40946912765503,1.2037032892306645,0.5764863059452238,2.147813320159912,11972.0,2994.0,68.0
10923136541846383408,1765045480.480838,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.37833571434021,1.0476222038269043,1.055812362660753,22.628726482391357,1.223262334863345,0.5738142952571811,2.2050015926361084,11972.0,2994.0,69.0
10923136541846383408,1765045527.3628979,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3453521728515625,1.1532509326934814,1.0474145513899782,22.318803071975708,1.2469021081924438,0.5661322645290581,2.1465203762054443,11972.0,2994.0,70.0
10923136541846383408,1765045573.6132178,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3707075119018557,1.08774995803833,1.0587385721663212,22.5541672706604,1.190705676873525,0.5898463593854375,2.1780624389648438,11972.0,2994.0,71.0
10923136541846383408,1765045620.5531473,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.273956537246704,1.0277645587921145,1.0675803594132687,22.390374660491943,1.2405161758263905,0.5684702738810955,2.157975196838379,11972.0,2994.0,72.0
10923136541846383408,1765045669.6552827,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.413912057876587,1.0050089359283447,1.043879507703984,22.414902925491333,1.2121061980724335,0.583500334001336,2.1521568298339844,11972.0,2994.0,73.0
10923136541846383408,1765045716.971117,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2229712009429932,0.9992303848266602,1.0534306885080134,22.349771976470947,1.2100008477767308,0.58249832999332,2.151516914367676,11972.0,2994.0,74.0
10923136541846383408,1765045763.8478787,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3750286102294922,1.0087316036224363,1.0228056451107592,22.348867416381836,1.2033989826838176,0.584502338009352,2.1457624435424805,11972.0,2994.0,75.0
10923136541846383408,1765045811.2030563,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2422847747802734,1.0708742141723633,1.0259899560441361,22.38476014137268,1.210788165529569,0.5764863059452238,2.1821954250335693,11972.0,2994.0,76.0
10923136541846383408,1765045858.2655778,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2791008949279783,1.020681858062744,1.0268793378738648,22.511023998260498,1.1874902447064717,0.5888443553774215,2.1885666847229004,11972.0,2994.0,77.0
10923136541846383408,1765045905.3985615,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3885986804962158,0.930063247680664,1.0179873387864296,22.268937587738037,1.210598533352216,0.5724782899131596,2.1517062187194824,11972.0,2994.0,78.0
10923136541846383408,1765045952.5763087,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.258744239807129,0.9727964401245116,1.016565664017454,22.454556941986084,1.215359556178252,0.5751503006012024,2.1866390705108643,11972.0,2994.0,79.0
10923136541846383408,1765045999.5467646,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.350205421447754,1.1814119815826416,0.9962486459853801,22.362199306488037,1.2071781133611996,0.5878423513694054,2.1715214252471924,11972.0,2994.0,80.0
10923136541846383408,1765046046.6475458,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2135834693908691,1.0180368423461914,1.0037750462268262,22.36291527748108,1.2089236478010814,0.5781563126252505,2.165043354034424,11972.0,2994.0,81.0
10923136541846383408,1765046092.8370938,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.409228801727295,0.9612126350402832,1.0233861068461805,22.46353793144226,1.1874035472671192,0.5848363393453574,2.1908509731292725,11972.0,2994.0,82.0
10923136541846383408,1765046139.9499984,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.352057933807373,1.11779522895813,1.018584338274408,22.41140341758728,1.186733901500702,0.5985303941215765,2.174504280090332,11972.0,2994.0,83.0
10923136541846383408,1765046186.985957,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.436767816543579,0.8844912052154541,0.9892292130500713,22.40817952156067,1.2573047131299973,0.561122244488978,2.167396306991577,11972.0,2994.0,84.0
10923136541846383408,1765046234.1271188,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.30061936378479,0.9861392974853516,0.9751304654364891,22.37978172302246,1.25060273706913,0.5691382765531062,2.1555755138397217,11972.0,2994.0,85.0
10923136541846383408,1765046284.1661592,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3066377639770508,1.1225018501281738,1.000628098528436,22.3710994720459,1.1817645703752835,0.5991983967935872,2.146296739578247,11972.0,2994.0,86.0
10923136541846383408,1765046331.2478645,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2858760356903076,1.0726313591003418,0.9852908539011124,22.421644687652588,1.1946438054243724,0.5905143620574482,2.170436143875122,11972.0,2994.0,87.0
10923136541846383408,1765046378.467897,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2391462326049805,0.9977798461914062,0.9753051178252443,22.517890453338623,1.1771608963608742,0.6012024048096193,2.1734659671783447,11972.0,2994.0,88.0
10923136541846383408,1765046425.546246,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3207948207855225,1.0159196853637695,0.9821611477973613,22.35741138458252,1.1579907834529877,0.5991983967935872,2.152848243713379,11972.0,2994.0,89.0
10923136541846383408,1765046472.5441487,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3643290996551514,1.0825998783111572,0.9667840492218098,22.346373319625854,1.1764710148175557,0.5915163660654643,2.1846818923950195,11972.0,2994.0,90.0
10923136541846383408,1765046522.7629209,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.371175765991211,1.0022990703582764,0.9600005847342471,22.553536891937256,1.236911952495575,0.5784903139612558,2.1889452934265137,11972.0,2994.0,91.0
10923136541846383408,1765046566.8077598,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2652835845947266,1.0532474517822266,0.9452783833158777,22.551446676254272,1.1430405899882317,0.6142284569138277,2.182075262069702,11972.0,2994.0,92.0
10923136541846383408,1765046613.9595716,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2322237491607666,1.0579347610473633,0.9578339774557885,22.315463542938232,1.2270568187038104,0.5781563126252505,2.177403450012207,11972.0,2994.0,93.0
10923136541846383408,1765046660.029844,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3329012393951416,0.986100435256958,0.9586165579075508,22.3351309299469,1.2011995986104012,0.5875083500334002,2.15724515914917,11972.0,2994.0,94.0
10923136541846383408,1765046709.0597422,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3553438186645508,0.9922947883605956,0.9373628693692228,22.303154706954956,1.1141576965649922,0.6232464929859719,2.146728515625,11972.0,2994.0,95.0
10923136541846383408,1765046755.52035,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3178532123565674,1.0500683784484863,0.9417032016084549,22.626622438430786,1.1294444451729457,0.6172344689378757,2.217808246612549,11972.0,2994.0,96.0
10923136541846383408,1765046805.4222,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3245899677276611,1.00445294380188,0.9381671262548325,22.549160718917847,1.1899941712617874,0.5975283901135604,2.188152551651001,11972.0,2994.0,97.0
10923136541846383408,1765046852.3236887,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.451746702194214,1.0426957607269287,0.9398852009722527,22.26900577545166,1.1724813083807628,0.6082164328657315,2.1505584716796875,11972.0,2994.0,98.0
10923136541846383408,1765046898.6267855,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.385059118270874,1.123319149017334,0.9190990455607151,22.54261565208435,1.1448652098576229,0.6179024716098864,2.2041022777557373,11972.0,2994.0,99.0
10923136541846383408,1765046945.9482539,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2419238090515137,1.0566256046295166,0.9338760933977492,22.684541940689087,1.1469629084070523,0.6122244488977956,2.214029550552368,11972.0,2994.0,100.0
10923136541846383408,1765046992.7635136,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.337367057800293,1.1554932594299316,0.9274299791518678,22.4382803440094,1.1432930404941242,0.624248496993988,2.180689811706543,11972.0,2994.0,101.0
10923136541846383408,1765047039.9431012,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3278167247772217,1.085843801498413,0.933772012908408,22.21683096885681,1.1328156342109044,0.6158984635938544,2.136875867843628,11972.0,2994.0,102.0
10923136541846383408,1765047086.227528,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2678046226501465,1.0924155712127686,0.9329732834024632,22.542590379714966,1.146809088687102,0.6169004676018705,2.1814870834350586,11972.0,2994.0,103.0
10923136541846383408,1765047136.2547407,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2769622802734375,1.0322597026824951,0.9182201325893402,22.50491952896118,1.1548646241426468,0.6052104208416834,2.1566474437713623,11972.0,2994.0,104.0
10923136541846383408,1765047183.4182181,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3496370315551758,0.9664556980133056,0.9255024606877185,22.60732388496399,1.1684687559803326,0.602872411489646,2.1881651878356934,11972.0,2994.0,105.0
10923136541846383408,1765047230.3533413,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3732540607452393,1.104891300201416,0.9226422557171355,22.343985080718994,1.2037147382895153,0.6015364061456245,2.1552467346191406,11972.0,2994.0,106.0
10923136541846383408,1765047276.4354796,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.4193377494812012,0.9058210849761964,0.9060590425704388,22.340820789337158,1.1015871291359265,0.6362725450901804,2.1591084003448486,11972.0,2994.0,107.0
10923136541846383408,1765047325.643621,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.316070795059204,0.9652626514434814,0.9008310823998553,22.49559450149536,1.1701899791757266,0.6132264529058116,2.1730709075927734,11972.0,2994.0,108.0
10923136541846383408,1765047372.7025204,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3543577194213867,1.1505370140075684,0.8997229933738708,22.330722093582153,1.1321085467934608,0.6245824983299934,2.148266315460205,11972.0,2994.0,109.0
10923136541846383408,1765047418.769751,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3532447814941406,1.0907061100006104,0.9099755173033857,22.3900945186615,1.177109271287918,0.6062124248496994,2.152095317840576,11972.0,2994.0,110.0
10923136541846383408,1765047467.9306598,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.2631714344024658,1.0641593933105469,0.8865186908143632,22.33436870574951,1.1579396004478137,0.6065464261857048,2.159764051437378,11972.0,2994.0,111.0
10923136541846383408,1765047513.9591537,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.4899160861968994,1.0871102809906006,0.8972383261995113,22.36663794517517,1.1851434061924617,0.612558450233801,2.1580824851989746,11972.0,2994.0,112.0
10923136541846383408,1765047561.2166033,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.289584398269653,1.0912837982177734,0.8774840051823474,22.42484998703003,1.121361422042052,0.6279225116900468,2.1614809036254883,11972.0,2994.0,113.0
10923136541846383408,1765047608.2517815,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3592169284820557,1.1783692836761477,0.899612308182615,22.51062846183777,1.1394204547007878,0.6215764863059452,2.1864712238311768,11972.0,2994.0,114.0
10923136541846383408,1765047655.364268,3N,1,80 MHz,2-2,2x2,wwan,dirichlet,1.3073797225952148,1.1364710330963137,0.8786410321580603,22.38826274871826,1.1670759916305542,0.6068804275217101,2.1572396755218506,11972.0,2994.0,115.0
